# cohort	faculty	department	program	course	category	source	pdf_page	course_code	credits
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	独唱特別演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0707	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	独唱特別演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0708	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	現代家族論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	45	P1103	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	現代教育の実践的課題	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	48	P4005	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	現代教育思想と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	14	P0008	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	現代教育思想と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	15	P0008	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	理科教材実験	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	30	P0640	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	理科教材実験	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	33	P0640	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	理科教育演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0636	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	理科教育演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0637	4
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	理科教育演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0651	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生徒指導並びに進路指導及びキャリア教育の理論と方法A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2011	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生徒指導並びに進路指導及びキャリア教育の理論と方法A(A)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2011	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生徒指導並びに進路指導及びキャリア教育の理論と方法A(B)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2011	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生態学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0616	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生態学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	33	P0616	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生活環境学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	45	P1110	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生活科の内容と実践	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	19	P0125	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生活科内容論	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	17	P0106	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生活科教育法	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	21	P0149	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生涯学習論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	48	P4063	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物学実験	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0619	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物学実験	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0647	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0614	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物学演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0617	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物学演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0618	4
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物学演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	31	P0649	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物育成の基礎技術	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	42	P1024	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物育成技術	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	42	P1026	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物育成概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	42	P1023	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生物育成演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	42	P1027	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	生理学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	40	P0925	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	異文化理解実習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	49	P4047	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	異文化理解概論	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0426	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	異文化理解概論A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0438	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	異文化理解概論B	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0439	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	異文化理解演習A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0442	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	異文化理解演習B	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0443	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	病弱児の心理・生理・病理	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5012	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	病弱児の教育方法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5018	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	発達障害児教育概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	52	P5023	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	相談の理論と技法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	14	P0004	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	相談の理論と技法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	15	P0004	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	知的障害児の心理	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5005	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	知的障害児の教育方法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5014	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	知的障害児の生理・病理	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5006	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	知的障害児心理学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5026	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	知的障害児教育実践論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5015	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	知的障害児生理学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5027	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	確率統計概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0517	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	確率統計続論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0518	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会・公民科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0358	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会・公民科教育法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0352	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会・地理歴史科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0357	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会・地理歴史科教育法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0351	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0333	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会科教育法演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0353	4
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	社会科教育法演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0354	4
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科の内容と実践	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	19	P0123	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科内容論	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	17	P0104	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科内容論(A)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	17	P0104	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科内容論(B)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	17	P0104	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科内容論(C)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	17	P0104	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科内容論(D)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	17	P0104	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	算数科教育法	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	20	P0143	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	管打楽器I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0717	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	管打楽器II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0718	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	管打楽器III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0719	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	管打楽器IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0720	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	管打楽器特別演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0733	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	管打楽器特別演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0734	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	精神保健	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	53	P7022	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	経済学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0337	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	経済政策論I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0338	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	経済政策論II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0339	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	絵画I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0801	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	絵画II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0802	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	絵画特別演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0806	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	絵画表現演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0804	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	総合的な学習の時間の指導法	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2008	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	総合的な学習の時間の指導法(A)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2008	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	総合的な学習の時間の指導法(B)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2008	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術史I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0826	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術史II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0827	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術史概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0824	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術史特別演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0834	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術史特別演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0835	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術実地研究	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0841	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術教育特別演習AI	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0830	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術教育特別演習AII	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0832	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術教育特別演習BI	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0831	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術教育特別演習BII	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0833	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0823	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0840	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0836	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0837	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0838	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術科教育法IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	38	P0839	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	美術館ワークショップ実習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	48	P4004	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	考古学特講	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	55	P6014	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	聴覚障害児のコミュニケーションと支援	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5035	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	聴覚障害児の心理と生理・病理	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5019	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	聴覚障害児の理解と支援	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5031	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	聴覚障害児指導法演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5032	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	職業指導原論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	43	P1034	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	肢体不自由児の心理・生理・病理	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5011	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	肢体不自由児の教育方法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	51	P5017	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	臨床医学・看護学臨床実習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7036	3
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	臨床医学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7025	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	自然地理学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	24	P0320	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	自然地理学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	24	P0322	4
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	自然地理学特講	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	24	P0321	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションC(Discussion&writing)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	49	P4066	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションD(Debate&discussion)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0417	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションJ(Learning&presentingaboutJapan)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0422	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションP(Teaching&learningphonology)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0421	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションS(Speech&shortessays)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0416	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションT(Theater/drama)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	49	P4064	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語コミュニケーションW(LanguageTeachingforglobalcitizenship)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0419	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語学概論A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0401	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語学概論B	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0402	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語学演習A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0404	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語学演習B	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0405	1
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語学演習C	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0440	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学・文化から教える英語テキスト	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0415	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学・文化演習A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0412	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学・文化演習B	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0437	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学概論A	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0406	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学概論B	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0407	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学演習	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0441	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語文学特講I	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	26	P0408	2
2025	教育学部	学校教育教員養成課程	教科教育コース 英語選修 Aタイプ	英語科指導法演習I	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	27	P0434	2
